id|name|parent_list|attack_proc|proc_chance|range_proc|rproc_chance|defensive_proc|dproc_chance|fail_recast|engaged_no_sp_recast_min|engaged_no_sp_recast_max|engaged_b_self_chance|engaged_b_other_chance|engaged_d_chance|pursue_no_sp_recast_min|pursue_no_sp_recast_max|pursue_d_chance|idle_no_sp_recast_min|idle_no_sp_recast_max|idle_b_chance
266|#Aerin`Dar|0|3226|20|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
267|A_Crystalline_Arachnae|0|3222|15|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
268|#Disciple_of_Tranquility|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
269|Emmerik_Skyfury|0|1041|9|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
270|Torstien_Stoneskin|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
271|Kuanbyr_Hailstorm|0|1031|4|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
272|A_firestorm_portal|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
273|Agnarr_the_Storm_Lord|0|1045|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
275|Auliffe_Chaoswind|1441|1034|8|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
276|A_jord_skygge|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
277|Evynd_Firestorm|0|1038|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
278|A_brann_kriger|0|1026|2|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
279|Brynju_Thunderclap|0|1026|13|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
280|Valbrand|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
281|A_storm_guardian|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
282|Eindride_Icestorm|0|1047|20|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
283|PoStorms forest giants|0|1046|8|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
284|a_spined_cactoric|0|3160|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
285|a_typhoon_lorok|0|3161|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
286|a_jotna_her_megir|0|3163|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
287|a_Krendic_slitherer|0|3158|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
288|A_Recuso_Degenerate|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
289|Order_Elemental|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
290|An_Undead_Inhabitant|9|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
291|Rizlona Dragon|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
292|#Instadis|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
293|Deathly Fire|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
294|Solusek_Ro|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
295|a_flame_frog|0|239|13|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
296|Jiva|0|1643|20|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
297|Tallon_Zek|0|808|70|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
298|fake Vallon_Zek potimeb|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
299|Rallos_Zek_the_Warlord|0|2445|15|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
300|#Shadow_Master_Vinta|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
301|Glykus_Helmir|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
302|Arch_Mage_Alchtonion|2|2263|15|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
303|#Queen_Silandria|0|2096|15|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
304|#A_Swirling_Elemental_Force|0|2263|15|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
305|High_Councilman_of_the_Queen|0|3154|15|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
306|#Rindaler_Egulrtan|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
307|An_Elemental_Champion1|0|1162|15|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
308|#Avatar_of_Smoke|0|1032|15|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
309|#Xegony_the_Queen_of_Air|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
310|#Sigismond_Windwalker|0|3154|15|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
311|#Calebgrothiel|0|1162|15|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
312|An_Elemental_Doomseeker|0|1126|15|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
313|Ofossaa_the_Enlightened|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
314|Hydrotha|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
315|Krziik_the_Mighty|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
316|Coirnav_the_Avatar_of_Water|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
317|Grioihin_the_Wise|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
318|Babnoxis_the_Spider_Queen|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
319|Criare_Sunmane|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
320|Arch_Mage_Yozanni|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
321|General_Reparm|0|3013|16|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
322|Pyronis|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
323|Quavonis_Firetail|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
324|Blazzax_the_Omnifiend|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
325|A_Korascian_Warlord|0|3161|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
326|A_Gemmed_Guardian|0|3222|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
327|Peregrin_Rockskull|0|3164|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
328|Derugoak_Bloodwalker|0|2137|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
329|An_Unkempt_Arborean|0|1110|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
330|An_Animated_Earthwalker|0|2897|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
331|A_Monsterous_Mudwalker|0|3163|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
332|Rain of Terror proc|0|2137|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
333|A_Mystical_Arbitor_of_Earth|0|794|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
334|Stone Spider Stun Proc|0|916|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
335|#Lord_Mithaniel_Marr|0|3167|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
336|Anar_of_Water|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
337|Magus_Pellen|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
338|Galdorin_Visigothe|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
339|a_ra`tuk_decapitator|0|4570|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
340|a_mastruq_warfiend|0|4575|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
341|A_Kyv_Runner|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
342|a_kyv_heartpiercer|0|4570|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
343|Zun`Muram_Votal|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
344|a_ukun_boneretriever|0|4570|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
345|a_mastruq_warfiend|0|4570|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
346|Packmaster_Skoiat_Pizak|0|4570|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
347|an_ukun_boneretriever|0|4570|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
348|Pixtt_Priest_Guardian|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
349|a_turepta_cragwalker|0|4578|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
350|a_hynid_fleshripper|0|4574|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
351|#Kyv_Heartpiercer|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
352|#Cragbeast_Queen|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
353|a_shore_stonemite|0|4576|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
354|Magus_Wenla|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
355|#Spiritlord_Body|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
356|#Pixtt_Xictic_Krvne_|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
357|#Mastruq_Commander_Gorlakt|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
358|#Pixtt_Trext_Rexi|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
359|#Spiritlord_Mind|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
360|an_ikaav_fleshflare|2|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
361|an_ukun_deathfang|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
362|a_noc_havocblade|0|4570|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
363|a_flinty_cragbeast|0|4572|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
364|an_ukun_deathfang|0|4570|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
365|#Kragsmash|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
366|The_Keeper|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
367|#a_reclusive_girplan|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
368|an_ukun_fleshhound|0|4570|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
369|a_dragorn_peon|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
370|#Elite_Dragorn_Jekisia|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
371|Tarlang|0|4570|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
372|a_dragorn_arch_prelate|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
373|#Grinbar_the_Ancient|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
374|Bazu_Hulk|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
375|#Bone_Cracker|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
376|a_murkglider_stinger|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
377|#Drarakon_the_Mad|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
378|#an_aggressive_murkglider|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
379|#Slavedriver_Menlo|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
380|Bazu_Smasher|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
381|#a_fecund_murkglider|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
382|#Bazu_Terror|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
383|#Ridgerunner_Drunt|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
384|#Murkglider_School_Leader|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
385|a_dragorn_armsman|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
386|#Bloated_Girplan|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
387|#Kyv_Sharpshooter_Jaeth|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
388|#Souldrainer|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
389|a_dragorn_laborer|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
390|#Discordling_Dark_Animist|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
391|#Zun`Muram_Volklana|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
392|Lirah_the_Bridgekeeper|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
393|#Ukun_Fleshhunter|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
394|#Ixt_Imnes_the_Ironhoof|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
395|#Murkglider_Breeder|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
396|#Battlemaster_Rhorious|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
397|Krekk_Brimblade|0|1068|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
398|a_Dragorn_Prodigy|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
399|#a_cracked_earthshaker|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
400|#Sverins_Fireskin|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
401|a_Shrewd_Dragorn|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
402|Kyv_HeadHunter|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
403|a_discordling_inventor|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
404|Windrush|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
405|a_girplan_rebuilder|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
406|#Trainer_Dysarth|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
407|a_dragorn_curate|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
408|a_discordling_enchainer|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
409|#Taskfiend_Caikap|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
410|Girplan_Scavenger|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
411|#Discordling_Enchainer_Kuroun|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
412|#Lightningcaller_Vhalek|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
413|an_elite_ikaav_binder|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
414|#Coal|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
415|a_pyrilen_fireblade|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
416|a_pyrilen_guard|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
417|#Pyrilen_Riftseeker|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
418|#Feratha|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
419|#Chailak|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
420|a_gelidran_frostblade|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
421|#Pyrilen_Researcher|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
422|a_gelidran_iceskin|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
423|#Companion_Prefect|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
424|#Bazu_Destroyer|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
425|#Discordling_Warfiend|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
426|#Tarn_Icewind|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
427|#Discordling_Chaosfiend|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
428|#Shadowhunter|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
429|a_murkglider_preystalker|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
430|#Pyrique_Redwing|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
431|a_ferocious_feran|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
432|an_infernal_chimera|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
433|#Herrian_Warfrost|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
434|an_elite_kyv_hunter|0|4570|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
435|#Girplan_Guardian|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
436|#Hulcror|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
437|#Velitorkin|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
438|Dragorn_Champion|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
440|Administrator_Charial|0|4711|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
441|Overlord_Mata_Muram|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
442|Venril_Sathir|0|993|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
443|Xenolixthilian|0|73|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
444|#Korucust|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
445|TheCorpseMaker|0|982|100|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
446|Maestro_of_Rancor|0|993|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
447|#Culthor_the_Gatekeeper|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
448|Eom_Centien_Xakra|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
449|Bazzt_Zzzt|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
450|Deep|0|795|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
451|Vorash|0|796|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
452|Xenevorash|0|846|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
453|Trunt|0|794|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
454|Eejag|0|792|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
455|Cauldron_Wizard_NPC|0|-1|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
456|Cauldron_Cleric_NPC|0|-1|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
457|Cauldron_Ranger_NPC|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
458|Jen_Sapara|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
459|#Cazic_Thule_potimeb|0|3070|5|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
460|#Rallos_Zek_potimeb|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
461|#Bertoxxulous_potimeb|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
462|#Innoruuk_potimeb|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
463|Terris_Thule_potimeb|0|3071|5|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
464|Saryrn_potimeb|0|3072|5|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
465|Tallon_Zek_potimeb|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
466|Vallon_Zek_potimeb|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
467|A_Needletusk_Warboar|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
468|Avatar_of_the_Elements|0|2390|8|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
469|Xerskel_Gerodnsal|1|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
470|Ralthos_Enrok|1436|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
471|Neimon_of_Air|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
472|Kazrok_of_Fire|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
473|Rythor_of_the_Undead|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
474|AirPetAttack2|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
475|EarthPetAttacks2|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
476|EarthPetAttacks3|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
477|WaterPetAttacks2|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
478|muddite_mud|0|957|5|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
479|Fennin_Ro_the_Tyrant_of_Fire|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
480|Javonn_the_Overlord|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
481|Reaxnous_the_Chaoslord|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
482|Azobian_the_Darklord|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
483|Chancellor_Kirtra|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
484|Chancellor_Traxom|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
485|unrest_ghoul|0|901|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
486|King_Gragnar|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
487|Stampeding_Pigs|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
488|#Sorrowsong|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
489|#Kerafyrm_|0|-1|1|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
490|Iron_Mike|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
491|NPC_invis|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
492|Lieutenant_Dagarok|9|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
493|Punisher_Veshtaq|9|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
494|a_stifling_nemesis|0|1809|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
495|Gallows_Master_Teion|5|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
496|Furious_Phantasm|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
514|Default  Pet  Wizard List|0|-1|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
515|Default  Pet  Necromancer List|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
516|Default  Pet  Magician List|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
517|Default  Pet  Enchanter List|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
518|Default  Pet  Shaman List|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
519|Default  Pet  Druid List|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
520|Default  Pet  Paladin List|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
521|Default  Pet  Shadowknight List|0|-1|5|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
522|Default  Pet  Ranger List|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
523|Default  Pet  Bard List|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
524|Default  Pet  Beastlord List|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
525|a_tortured_soul|0|-1|20|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
526|a_bone_golem|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
527|#Vulak`Aerr|0|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
528|#Garudon|3|-1|3|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
529|a_wormspore|0|2985|50|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
530|The_Needlite_Queen|0|2989|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
531|a_cave_basilisk_genitor|0|926|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
532|#an_acidic_mass|0|2132|20|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
533|Necro_Pet44|0|918|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
534|Necro_Pet49|0|918|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
535|Necro_Pet59|0|918|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
536|Necro_Pet61|0|918|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
537|Necro_Pet65|0|918|10|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
